,history,physics,university,computer,research,rochester,ub,engineering,science,award,professor,faculty,buffalo,disability,war,ieee,arts,var,quantum,matter
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test0.csv,-6.949392712550607,-0.0,-41.21457489878542,-0.0,-0.0,-3.283147773279352,-0.0,-2.021761133603239,-0.0,-0.0,-2.0521255060728745,-0.0,-0.0,-0.0,-0.0,-0.0,-4.831983805668015,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test1.csv,28.246758674949596,-0.0,-7.18634955498369,-0.0,-0.6916329284750343,3.4109848546935697,-0.0,-0.5385935545028876,-0.0,15.433333333333332,1.5474956905265345,-0.0,-0.0,-0.0,-0.0,-0.0,-1.282940358526338,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test10.csv,-11.049874276862184,-0.0,-46.75951042731267,-0.0,-0.0,-5.194590763322701,-0.0,-3.229505785677647,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.674168231113619,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test100.csv,-0.0,-0.0,-1.51782890312288,9.07962213225371,-4.850597574249821,4.399007460943561,-0.0,-0.9126356840187111,2.8738641475483573,-0.20536212325686024,0.0699080322890938,-0.4970760233918129,-0.0,-0.0,-0.0,2.8291497975708504,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test101.csv,-0.0,-0.0,-33.004496636789824,2.554333513634603,-0.0,5.49025076750833,-0.0,-3.717091927600253,-7.806079149441604,-0.0,-0.0,-2.032573766645789,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test102.csv,-0.0,-0.0,7.953264548476307,27.480196606686356,-3.4336617100174855,5.71153972113279,-0.0,20.69629612886616,-0.9709522659398584,1.6714497047924495,1.056312355122131,-1.1917121747888737,-0.0,-0.0,-0.0,108.20716943401793,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test103.csv,-0.0,-0.0,-26.550518830791667,7.789011529341806,-0.0,4.61145375174371,-0.0,-2.961237122865672,-6.268609335470136,-0.0,-1.1775540490117447,-1.6498061592548128,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test104.csv,-0.0,-0.0,-28.556413198037777,7.86678881059953,-0.0,4.663059610375196,-0.0,-2.9450951024569463,-6.226060148081235,-0.6259998576965707,-0.0,-4.817068624232621,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test105.csv,-0.0,-0.0,-9.353854918656982,46.94425120407888,-3.6704802327635138,4.934251560789813,-0.0,9.128146046274388,-2.0072515729812483,-0.0,0.12113063193017773,-2.0735066782766025,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test106.csv,-0.0,-0.0,-22.46609363117155,13.02139998462917,-0.0,4.036487981654569,-0.0,-2.4418631954427803,-5.2014585986157496,-0.0,-0.9821388962264571,-1.3850552268657412,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test107.csv,-0.0,-0.0,-25.968941741037103,8.098236421938363,-0.0,4.837402123164339,-0.0,-2.878618972562716,-4.793143740960166,-0.0,-1.1595314351916006,-1.6405317742829642,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test108.csv,-0.0,10.91902834008097,-5.320228857697123,-1.3210138489250323,-6.22417074479319,5.349898727897616,-0.0,-0.0,-2.6453182924581964,-0.0,2.826925040063516,-0.7139496760574978,-0.0,-0.0,-0.0,-0.0,-1.2924708220218246,-0.0,-0.0,1.4846545644508293
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test109.csv,-0.0,-0.0,-27.594754202534457,8.228693010711588,-0.0,4.956470451568553,-0.0,-2.862588447633481,-6.039491659110871,-0.0,-0.0,-1.6386260968349688,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test11.csv,119.43624497293305,-0.0,3.5717628489933237,-0.0,-2.6306925986579484,-0.20363774088260292,-0.0,-0.20582435323209783,-0.0,-0.0,-0.20420548862689075,-0.0,-0.0,-0.0,24.092178995629677,-0.0,-0.5035372565482127,-0.0,-0.0,-0.1664184231275091
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test110.csv,-0.0,-0.0,-24.42750567263317,9.30469020500021,-0.0,4.865224400605301,-0.0,-2.74204549480334,-5.783229755839047,-0.0,-1.0974885890506088,-1.5790515019662719,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test111.csv,-0.0,-0.0,-9.170549895347431,-0.0,-1.642121923787288,-0.9841365785824024,-0.0,-0.6451362316802869,-0.0,-0.0,-0.6376301989649762,-0.0,-0.0,-0.0,-0.0,-0.0,-1.579614060111577,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test112.csv,-0.0,-0.0,-13.55989763603007,31.380379718340286,-8.566395909962136,6.791318704371476,-0.0,30.896890703377814,-3.2161823299434085,3.209899445975658,-0.4957480794084447,-2.5895139009520993,-0.0,-0.0,-0.0,2.86230700653909,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test113.csv,-0.0,-0.0,-21.74847574247991,7.1345498594656105,-10.978679523852167,10.68046816725325,-0.0,-2.3622942842677057,0.473960239148991,15.669977275418214,-0.0,-1.376060609412057,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test114.csv,-0.0,-0.0,-17.471548916910397,22.536189720049574,-10.28013427177006,17.691564067347958,-0.0,-1.8336440578940987,1.8348058328172259,-0.3592218399667023,0.2739425107051904,-3.1225954124909947,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test115.csv,-0.0,-0.0,-24.70431394131998,8.610941988389452,-0.0,5.284594203119712,-0.0,-2.7698021559113046,-5.811238258687872,-0.0,-1.1141770070610908,-1.62653857321174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test116.csv,-0.0,-0.0,0.16727211359056898,12.60674115629009,7.557674175468049,4.108888950818445,-0.0,8.816485761500495,2.644247812032398,0.042976659267321304,0.5677453745662968,-0.5018369237448187,-0.0,-0.0,-0.0,21.050770526612848,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test117.csv,-0.0,-0.0,-7.096925166447604,54.9096558218118,-5.142046891165213,4.810978397120467,-0.0,14.347526847778473,-2.1034224436213322,-0.5869258148846467,-0.0,-1.8376174628084028,-0.0,-0.0,-0.0,0.3350537531277697,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test118.csv,-0.0,-0.0,-2.8832323622255998,-0.31904666466562437,-1.8178151666345415,-0.21820357337521248,-0.0,-0.14657528014541732,5.0910562296066795,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.37048199964797324,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test119.csv,-0.0,-0.0,-36.684762284926094,-4.061115411398824,-0.0,-2.7754935823287785,-0.0,-1.8677484983317303,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.7105904919697705,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test12.csv,-1.909271075948749,-0.0,-15.771443741489124,-0.0,-11.101100300830225,-1.1959594232904793,-0.0,-0.8068285992351826,-0.0,-1.1497429435056234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0280423996958907,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test120.csv,-0.0,-0.0,-11.848428355686721,28.041115361302708,-7.770627167504014,13.755967588680464,-0.0,-1.5485801883870263,18.429325659633854,-0.0,-0.5960922392799785,-0.9504888011643694,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test121.csv,-0.0,-0.0,-29.21910802353567,4.113823396277191,-0.0,6.923219086645148,-0.0,-3.220469429289272,-6.764197186819087,-0.0,-0.0,-1.986299738908214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test122.csv,-0.0,-0.0,-15.661099579438835,12.79842000625764,-8.599247268734969,9.318066084927366,-0.0,-1.6373266786455418,-3.4333818616476264,0.30567692554819065,-0.0,-1.0154957331465417,-0.0,-0.0,-0.0,39.5211155849479,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test123.csv,-0.0,-0.0,-4.611040120455656,2.3180183557468936,-3.4119139218575416,1.436073831467488,-0.0,8.600104844340066,-0.8286678987263236,-0.3892051418724752,-0.27251963715442873,-0.40409166255372336,-0.0,-0.0,-0.0,0.9483555708039512,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test124.csv,-0.0,-0.0,-28.720428422050837,4.372000474178883,-0.0,7.125422888804911,-0.0,-3.1306057521872566,-6.612123676097575,-0.0,-0.0,-1.982837873934122,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test125.csv,-0.0,-0.0,-25.395222566190945,3.7597736789561047,-0.0,6.074573979617095,-0.0,-2.631973871942675,-5.549939321776526,-0.0,-0.0,-1.6765455202756385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test126.csv,-0.0,-0.0,-23.10158869780468,9.517215963437447,-0.0,5.896588400589147,-0.0,-2.518795687624589,-5.126600342835291,-0.0,-1.0861255424420104,-1.613348663993042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test127.csv,-0.0,-0.0,-28.19331307539626,4.587996465609763,-0.0,7.295090115406084,-0.0,-3.0721713801214126,-6.456797712393132,-0.0,-1.3273722147282958,-1.9786889110860533,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test128.csv,-0.0,-0.0,-28.015936141000253,4.6584904070445425,-0.0,7.348053513929541,-0.0,-3.0521769851230536,-6.404093412066759,-0.0,-0.0,-1.9772245426977255,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test129.csv,-0.0,-0.0,-27.839212047731944,4.728698947906707,-0.0,7.400812232407177,-0.0,-3.03221570561144,-6.35152489757119,-0.0,-0.0,-1.975760713274576,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test13.csv,60.689172204119345,-0.0,-6.798347272886061,-0.0,-4.388583909732788,-0.44520166832193303,-0.0,-0.31224716113108075,-1.5519877641575621,-0.0,-0.08856748404857569,-0.0,-0.0,-0.0,0.29138156781511143,-0.0,-0.8128447101752718,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test130.csv,-0.0,-0.0,-27.5571452118077,4.798623243664171,-0.0,7.474410351316676,-0.0,-3.0084578539734776,-6.2641768708387255,-0.0,-0.0,-1.9742974226182366,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test131.csv,-0.0,-0.0,-27.382109712316318,4.868264445106828,-0.0,7.526680756657558,-0.0,-2.9885689837699885,-6.211968833262036,-0.0,-0.0,-1.9728346705304123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test132.csv,-0.0,-0.0,-23.042249899119017,9.937623698365506,-0.0,6.175277093385417,-0.0,-2.4189513775606812,-5.019173950559339,-0.0,-0.0,-1.6063034833290146,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test133.csv,-0.0,-0.0,-22.72993866082959,10.006702144930824,-0.0,6.221958632002738,-0.0,-2.4035411867677525,-4.979247659465048,-1.5510722947576718,-1.0692548982365684,-1.6052219708133963,-0.0,-0.0,-0.0,0.573320808210868,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test134.csv,-0.0,-0.0,-21.873039167983443,10.075500921671996,-0.0,6.268493175221803,-0.0,-2.3881517924536255,-4.939405184246496,-0.0,-0.0,-1.6041407826380139,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test135.csv,-0.0,-0.0,-1.055967532508827,39.0334623308805,-1.7184315413369498,16.054460778660896,-0.0,30.26006935735418,-0.4898635917386024,-0.0,-0.24996030455322493,-0.4122154076671539,-0.0,-0.0,-0.0,101.60191399804927,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test136.csv,-0.0,-0.0,-21.603346540301658,10.28153750769405,-0.0,6.415474426829009,-0.0,-2.325900669059429,-4.854533424932687,-0.0,-1.0592689819051921,-1.6023365072772984,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test137.csv,-0.0,-0.0,-22.14437644180618,10.349223590658852,-0.0,6.461399608570888,-0.0,-2.3106160527719,-4.814952757973765,-0.0,-0.0,-1.601256184438109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test138.csv,-0.0,-0.0,-26.18287884019683,5.4166356408990985,-0.0,7.98608476219714,-0.0,-2.817022987018928,-5.860785904364265,-0.0,-0.0,-1.963852591396554,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test139.csv,-0.0,-0.0,-1.6141915062400116,21.358186499621702,-3.724110319833467,16.6950464894727,-0.0,-1.3094452325417936,2.9016350070369024,-0.0,-0.6059064945659575,-0.9185672561345576,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test14.csv,15.81593668912291,-0.0,-11.035701418602866,-0.0,-7.460151433672462,-0.35266197713417674,-0.0,-0.5870840573402782,-0.0,-0.0,-0.6034920288520431,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5863892911578645,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test140.csv,-0.0,-0.0,-12.027648785506313,-0.0,-0.0,17.436441604296807,-0.0,-0.0,-3.009261855769503,-0.0,-0.6726355796027674,-1.0273578313045895,-0.0,-0.0,-0.0,-0.0,-1.8464374811220619,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test141.csv,-0.0,-0.0,-20.833791453983903,10.563296280006305,-0.0,6.693705423500342,-0.0,-2.262000440990964,-4.645367045399917,-0.0,-1.0420690245765625,-1.597204292441326,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test142.csv,-0.0,-0.0,-20.711332940101812,10.629841639196563,-0.0,6.738754484245055,-0.0,-2.2468020598290335,-4.606225474154512,-0.0,-1.037539058296328,-1.5961255087278932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test143.csv,-0.0,-0.0,-25.26861478077603,5.696117583977141,-0.0,8.325402983301643,-0.0,-2.7388115050536186,-5.605158360415584,-0.0,-0.0,-1.9575577413855105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test15.csv,-9.057812042411996,-0.0,-22.99069273803775,-0.0,-0.0,-0.6134175488132065,-0.0,-1.2406679104778917,-0.0,-0.0,-1.2677880538253097,-0.0,-0.0,-0.0,-0.0,-0.0,-3.364071309099318,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test16.csv,36.55903274254701,-0.0,-4.909005196792423,-0.0,-4.444371803669634,3.377195082053313,-0.0,-0.3246244500537838,-0.0,-0.4957711819596473,-0.33052927242228664,-0.0,-0.0,-0.0,1.5254488968900723,-0.0,-0.8775696450010602,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test17.csv,36.21546236770891,-0.0,-6.065581946701594,-0.0,-5.901275208992156,-0.01725207322276676,-0.0,-0.4067109094698048,-0.0,-0.0,-0.4127843795912438,-0.0,-0.0,-0.0,0.40779726471555117,-0.0,-1.0969044659476093,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test18.csv,19.905543705654864,-0.0,-6.372805318859027,-0.0,5.419782043602489,-0.4195042400650042,-0.0,-0.32416837377081453,-0.0,-0.1418917491877017,-0.32794027260254177,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8721801463131555,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test19.csv,2.4742679734325175,-0.0,-6.8940357554139995,-0.0,-4.541408418353717,-0.003859488056888338,-0.0,-0.3401415527454108,-0.0,-0.0,-0.34298912320822494,-0.0,-0.0,-0.0,4.232472867687196,-0.0,-0.9130004258441884,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test2.csv,6.446577541118993,-0.0,-12.152910643671241,-0.0,-8.5129763130783,-0.77523681099668,-0.0,-0.6042750156674609,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6181284221052865,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test20.csv,5.130650196906302,-0.0,-4.487423200453697,-0.0,-4.017717049125269,-0.40428777752439105,-0.0,-0.3159452146272711,-1.4706224127230494,-0.4813952002062298,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8438551225282703,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test21.csv,94.90707167222381,-0.0,-4.330759436195867,-0.0,-3.0215402903934203,0.006540473681451715,-0.0,-0.2172202869209146,-0.0,2.423201032229117,0.14724533410369686,-0.9249583086387473,-0.0,-0.0,-0.0,-0.0,-0.5787939603850307,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test22.csv,86.02890539015003,-0.0,-4.6478517576140845,-0.0,-3.112052686616551,-0.29669454954816066,-0.0,-0.2339188160725044,-0.9456123411921393,-0.3495528927685637,-0.20627114679284533,-0.0,-0.0,-0.0,0.15484797998197594,-0.0,-0.621848805289862,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test23.csv,50.15024585415752,-0.0,-3.164702338385286,-0.0,-1.7470305247379736,-0.42886684012682985,-0.0,-0.33895617816180423,-0.0,-0.5072126639685733,-0.0,-1.3113770852108524,-0.0,-0.0,0.2263044147046398,-0.0,-0.8989807200166039,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test24.csv,-0.0,-9.73581781525528,-7.513782892603179,-0.0,-6.324039075464307,13.698976952403564,-0.0,-0.0,-0.0,-0.0,15.661524843621253,-0.7801973485769887,-0.0,-0.0,-0.0,0.46017636397797834,-1.3487049315147144,-0.0,-0.024217887375782156,1.6979689526491593
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test25.csv,-0.0,-12.836347443214072,-10.606766041363864,-0.0,-1.500496149633811,8.398818451464534,-0.0,-0.0,-0.0,-0.0,-0.5419121394805538,-0.8752722949451572,-0.0,-0.0,-0.0,-0.0,-1.5061569982850342,-0.0,-0.0,6.052600783511413
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test26.csv,-0.0,-23.238211274223342,-19.127008592163662,-0.0,-2.722072860506635,15.317608579979865,-0.0,-0.0,-0.0,-0.0,-0.9793151991956425,-1.5875948479729118,-0.0,-0.0,-0.0,-0.0,-2.7192176843993403,-0.0,-0.0,3.5337980365812345
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test27.csv,-0.0,-10.532918405772614,-3.9158868468322288,-0.0,-4.532695130421554,15.518506003714087,-0.0,18.665258590567785,-2.2339969853299864,-0.0,38.73590567818643,-0.8742043172300589,-0.0,-0.0,-0.0,-0.0,-1.48962982550604,-0.0,-0.0,1.9636749844976413
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test28.csv,-0.0,38.851920107685764,33.63094871978435,-0.0,-1.44804628521565,26.844776702766833,-0.0,-0.07861529999388035,-0.3776683165925745,1.9498168414628032,18.491721268905867,-0.48104200713282724,-0.0,-0.0,-0.0,-0.0,-0.8158387440144684,-0.0,23.03448968186696,1.0913405603249324
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test29.csv,-0.0,19.054948771217404,6.806903075325858,-0.0,-4.978037196923384,6.086237608117778,-0.0,-0.0,-0.0,-0.5741384053627865,15.35906594328864,-1.7150897653167525,-0.0,-0.0,-0.0,-0.0,-1.0471302329973546,-0.0,-0.0,1.4216674346451796
C:/Users/huang/Dropbox/AlexXuRichard/School tests/UR p&h&cs\test3.csv,40.27109506122571,-0.0,-7.265116899112792,-0.0,-5.172444432706695,-0.4544007546673082,-0.0,-0.3830115358416469,-0.0,-0.0,-0.3585361452800269,-0.0,-0.0,-0.0,0.26063721272848206,-0.0,-0.99873218123603,-0.0,-0.0,-0.0
